roi_i,roi_j,label_i,label_j,network_i,network_j,same_network,fc_fisherz
113,135,7Networks_RH_Vis_14,7Networks_RH_DorsAttn_Post_2,Vis,DorsAttn,0,0.4207037066115985
113,136,7Networks_RH_Vis_14,7Networks_RH_DorsAttn_Post_3,Vis,DorsAttn,0,0.16074528613317454
113,137,7Networks_RH_Vis_14,7Networks_RH_DorsAttn_Post_4,Vis,DorsAttn,0,0.017689781644241016
113,138,7Networks_RH_Vis_14,7Networks_RH_DorsAttn_Post_5,Vis,DorsAttn,0,0.07737147731160217
113,139,7Networks_RH_Vis_14,7Networks_RH_DorsAttn_Post_6,Vis,DorsAttn,0,0.3573120731213959
113,140,7Networks_RH_Vis_14,7Networks_RH_DorsAttn_Post_7,Vis,DorsAttn,0,0.16950289454193848
113,141,7Networks_RH_Vis_14,7Networks_RH_DorsAttn_Post_8,Vis,DorsAttn,0,0.36652943098001634
113,142,7Networks_RH_Vis_14,7Networks_RH_DorsAttn_Post_9,Vis,DorsAttn,0,0.49413895753667275
113,143,7Networks_RH_Vis_14,7Networks_RH_DorsAttn_Post_10,Vis,DorsAttn,0,0.41609307122435846
113,144,7Networks_RH_Vis_14,7Networks_RH_DorsAttn_FEF_1,Vis,DorsAttn,0,0.17990845087781754
113,145,7Networks_RH_Vis_14,7Networks_RH_DorsAttn_FEF_2,Vis,DorsAttn,0,0.04150894068997052
113,146,7Networks_RH_Vis_14,7Networks_RH_DorsAttn_PrCv_1,Vis,DorsAttn,0,0.21360081392177538
113,147,7Networks_RH_Vis_14,7Networks_RH_SalVentAttn_TempOccPar_1,Vis,SalVentAttn,0,0.32036622476981924
113,148,7Networks_RH_Vis_14,7Networks_RH_SalVentAttn_TempOccPar_2,Vis,SalVentAttn,0,0.18218058777513416
113,149,7Networks_RH_Vis_14,7Networks_RH_SalVentAttn_TempOccPar_3,Vis,SalVentAttn,0,0.19991835959594656
113,150,7Networks_RH_Vis_14,7Networks_RH_SalVentAttn_PrC_1,Vis,SalVentAttn,0,0.2774109894529695
113,151,7Networks_RH_Vis_14,7Networks_RH_SalVentAttn_FrOperIns_1,Vis,SalVentAttn,0,0.15653324856666875
113,152,7Networks_RH_Vis_14,7Networks_RH_SalVentAttn_FrOperIns_2,Vis,SalVentAttn,0,0.1416988029126073
113,153,7Networks_RH_Vis_14,7Networks_RH_SalVentAttn_FrOperIns_3,Vis,SalVentAttn,0,0.19402328326290913
113,154,7Networks_RH_Vis_14,7Networks_RH_SalVentAttn_FrOperIns_4,Vis,SalVentAttn,0,0.38596469287424284
113,155,7Networks_RH_Vis_14,7Networks_RH_SalVentAttn_Med_1,Vis,SalVentAttn,0,0.23513010296689257
113,156,7Networks_RH_Vis_14,7Networks_RH_SalVentAttn_Med_2,Vis,SalVentAttn,0,0.3756075581751391
113,157,7Networks_RH_Vis_14,7Networks_RH_SalVentAttn_Med_3,Vis,SalVentAttn,0,0.07735881266847995
113,158,7Networks_RH_Vis_14,7Networks_RH_Limbic_OFC_1,Vis,Limbic,0,-0.10996794716957912
113,159,7Networks_RH_Vis_14,7Networks_RH_Limbic_OFC_2,Vis,Limbic,0,-0.047936694988554206
113,160,7Networks_RH_Vis_14,7Networks_RH_Limbic_OFC_3,Vis,Limbic,0,-0.007602490130057276
113,161,7Networks_RH_Vis_14,7Networks_RH_Limbic_TempPole_1,Vis,Limbic,0,0.23749245596066376
113,162,7Networks_RH_Vis_14,7Networks_RH_Limbic_TempPole_2,Vis,Limbic,0,0.08893312831058287
113,163,7Networks_RH_Vis_14,7Networks_RH_Limbic_TempPole_3,Vis,Limbic,0,0.257660326104399
113,164,7Networks_RH_Vis_14,7Networks_RH_Cont_Par_1,Vis,Cont,0,-0.0465998620662356
113,165,7Networks_RH_Vis_14,7Networks_RH_Cont_Par_2,Vis,Cont,0,-0.1341818829169394
113,166,7Networks_RH_Vis_14,7Networks_RH_Cont_Par_3,Vis,Cont,0,0.003544600096824673
113,167,7Networks_RH_Vis_14,7Networks_RH_Cont_Temp_1,Vis,Cont,0,0.11147431197507233
113,168,7Networks_RH_Vis_14,7Networks_RH_Cont_PFCv_1,Vis,Cont,0,-0.029015379992426725
113,169,7Networks_RH_Vis_14,7Networks_RH_Cont_PFCl_1,Vis,Cont,0,0.07975410286737553
113,170,7Networks_RH_Vis_14,7Networks_RH_Cont_PFCl_2,Vis,Cont,0,0.1404229781203724
113,171,7Networks_RH_Vis_14,7Networks_RH_Cont_PFCl_3,Vis,Cont,0,0.1057872752756966
113,172,7Networks_RH_Vis_14,7Networks_RH_Cont_PFCl_4,Vis,Cont,0,-0.08855874178497779
113,173,7Networks_RH_Vis_14,7Networks_RH_Cont_PFCl_5,Vis,Cont,0,0.1370291899426262
113,174,7Networks_RH_Vis_14,7Networks_RH_Cont_PFCl_6,Vis,Cont,0,-0.15056189639981196
113,175,7Networks_RH_Vis_14,7Networks_RH_Cont_PFCl_7,Vis,Cont,0,-0.18047348462720597
113,176,7Networks_RH_Vis_14,7Networks_RH_Cont_pCun_1,Vis,Cont,0,0.5147317829957425
113,177,7Networks_RH_Vis_14,7Networks_RH_Cont_Cing_1,Vis,Cont,0,0.12212099691154354
113,178,7Networks_RH_Vis_14,7Networks_RH_Cont_Cing_2,Vis,Cont,0,0.14716737972120036
113,179,7Networks_RH_Vis_14,7Networks_RH_Cont_PFCmp_1,Vis,Cont,0,0.13313677974030527
113,180,7Networks_RH_Vis_14,7Networks_RH_Cont_PFCmp_2,Vis,Cont,0,-0.15160424220778496
113,181,7Networks_RH_Vis_14,7Networks_RH_Default_Par_1,Vis,Default,0,0.146506105398641
113,182,7Networks_RH_Vis_14,7Networks_RH_Default_Par_2,Vis,Default,0,-0.002307804467896401
113,183,7Networks_RH_Vis_14,7Networks_RH_Default_Par_3,Vis,Default,0,-0.04982768485334817
113,184,7Networks_RH_Vis_14,7Networks_RH_Default_Temp_1,Vis,Default,0,0.0677685791104515
113,185,7Networks_RH_Vis_14,7Networks_RH_Default_Temp_2,Vis,Default,0,-0.019687580408970926
113,186,7Networks_RH_Vis_14,7Networks_RH_Default_Temp_3,Vis,Default,0,0.173126803305809
113,187,7Networks_RH_Vis_14,7Networks_RH_Default_Temp_4,Vis,Default,0,0.11187087534913716
113,188,7Networks_RH_Vis_14,7Networks_RH_Default_Temp_5,Vis,Default,0,0.25942521819665376
113,189,7Networks_RH_Vis_14,7Networks_RH_Default_PFCv_1,Vis,Default,0,0.29142845385195226
113,190,7Networks_RH_Vis_14,7Networks_RH_Default_PFCdPFCm_1,Vis,Default,0,0.006131883736303882
113,191,7Networks_RH_Vis_14,7Networks_RH_Default_PFCdPFCm_2,Vis,Default,0,0.03612929056312143
113,192,7Networks_RH_Vis_14,7Networks_RH_Default_PFCdPFCm_3,Vis,Default,0,0.0776856004535349
113,193,7Networks_RH_Vis_14,7Networks_RH_Default_PFCdPFCm_4,Vis,Default,0,0.01350713703936276
113,194,7Networks_RH_Vis_14,7Networks_RH_Default_PFCdPFCm_5,Vis,Default,0,-0.08886283064579371
113,195,7Networks_RH_Vis_14,7Networks_RH_Default_PFCdPFCm_6,Vis,Default,0,-0.02576851767035464
113,196,7Networks_RH_Vis_14,7Networks_RH_Default_PFCdPFCm_7,Vis,Default,0,-0.0698460954943096
113,197,7Networks_RH_Vis_14,7Networks_RH_Default_pCunPCC_1,Vis,Default,0,0.33027798586178453
113,198,7Networks_RH_Vis_14,7Networks_RH_Default_pCunPCC_2,Vis,Default,0,0.021208528636742784
113,199,7Networks_RH_Vis_14,7Networks_RH_Default_pCunPCC_3,Vis,Default,0,0.14321058227211733
114,115,7Networks_RH_Vis_15,7Networks_RH_SomMot_1,Vis,SomMot,0,0.18252740895470185
114,116,7Networks_RH_Vis_15,7Networks_RH_SomMot_2,Vis,SomMot,0,0.20402196564263292
114,117,7Networks_RH_Vis_15,7Networks_RH_SomMot_3,Vis,SomMot,0,0.0902662549045117
114,118,7Networks_RH_Vis_15,7Networks_RH_SomMot_4,Vis,SomMot,0,-0.14172560930488726
114,119,7Networks_RH_Vis_15,7Networks_RH_SomMot_5,Vis,SomMot,0,-0.04504990266464019
114,120,7Networks_RH_Vis_15,7Networks_RH_SomMot_6,Vis,SomMot,0,-0.07481368392146262
114,121,7Networks_RH_Vis_15,7Networks_RH_SomMot_7,Vis,SomMot,0,0.19238284103897668
114,122,7Networks_RH_Vis_15,7Networks_RH_SomMot_8,Vis,SomMot,0,0.09765454221202553
114,123,7Networks_RH_Vis_15,7Networks_RH_SomMot_9,Vis,SomMot,0,0.24468431561581525
114,124,7Networks_RH_Vis_15,7Networks_RH_SomMot_10,Vis,SomMot,0,0.6666655712463398
114,125,7Networks_RH_Vis_15,7Networks_RH_SomMot_11,Vis,SomMot,0,0.25199831569639086
114,126,7Networks_RH_Vis_15,7Networks_RH_SomMot_12,Vis,SomMot,0,0.4096509963548063
114,127,7Networks_RH_Vis_15,7Networks_RH_SomMot_13,Vis,SomMot,0,0.2468236250692657
114,128,7Networks_RH_Vis_15,7Networks_RH_SomMot_14,Vis,SomMot,0,0.4519818984092302
114,129,7Networks_RH_Vis_15,7Networks_RH_SomMot_15,Vis,SomMot,0,0.27020229591006406
114,130,7Networks_RH_Vis_15,7Networks_RH_SomMot_16,Vis,SomMot,0,0.40809385199165027
114,131,7Networks_RH_Vis_15,7Networks_RH_SomMot_17,Vis,SomMot,0,0.2303209204295075
114,132,7Networks_RH_Vis_15,7Networks_RH_SomMot_18,Vis,SomMot,0,0.3258217017614216
114,133,7Networks_RH_Vis_15,7Networks_RH_SomMot_19,Vis,SomMot,0,0.28931964422789774
114,134,7Networks_RH_Vis_15,7Networks_RH_DorsAttn_Post_1,Vis,DorsAttn,0,0.9661969336801587
114,135,7Networks_RH_Vis_15,7Networks_RH_DorsAttn_Post_2,Vis,DorsAttn,0,0.6007326201878314
114,136,7Networks_RH_Vis_15,7Networks_RH_DorsAttn_Post_3,Vis,DorsAttn,0,0.11621340076270341
114,137,7Networks_RH_Vis_15,7Networks_RH_DorsAttn_Post_4,Vis,DorsAttn,0,0.45261475394383766
114,138,7Networks_RH_Vis_15,7Networks_RH_DorsAttn_Post_5,Vis,DorsAttn,0,0.3051531710771881
114,139,7Networks_RH_Vis_15,7Networks_RH_DorsAttn_Post_6,Vis,DorsAttn,0,1.2237465445552602
114,140,7Networks_RH_Vis_15,7Networks_RH_DorsAttn_Post_7,Vis,DorsAttn,0,0.94978428856179
114,141,7Networks_RH_Vis_15,7Networks_RH_DorsAttn_Post_8,Vis,DorsAttn,0,1.2160257792627023
114,142,7Networks_RH_Vis_15,7Networks_RH_DorsAttn_Post_9,Vis,DorsAttn,0,0.4458731796221779
114,143,7Networks_RH_Vis_15,7Networks_RH_DorsAttn_Post_10,Vis,DorsAttn,0,0.15094847742863404
114,144,7Networks_RH_Vis_15,7Networks_RH_DorsAttn_FEF_1,Vis,DorsAttn,0,0.7138036589775526
114,145,7Networks_RH_Vis_15,7Networks_RH_DorsAttn_FEF_2,Vis,DorsAttn,0,0.35812704132971607
114,146,7Networks_RH_Vis_15,7Networks_RH_DorsAttn_PrCv_1,Vis,DorsAttn,0,0.6061324439318356
114,147,7Networks_RH_Vis_15,7Networks_RH_SalVentAttn_TempOccPar_1,Vis,SalVentAttn,0,0.17373521660838548
114,148,7Networks_RH_Vis_15,7Networks_RH_SalVentAttn_TempOccPar_2,Vis,SalVentAttn,0,0.07720147242246037
114,149,7Networks_RH_Vis_15,7Networks_RH_SalVentAttn_TempOccPar_3,Vis,SalVentAttn,0,-0.008996570191235485
114,150,7Networks_RH_Vis_15,7Networks_RH_SalVentAttn_PrC_1,Vis,SalVentAttn,0,0.4438023845841982
114,151,7Networks_RH_Vis_15,7Networks_RH_SalVentAttn_FrOperIns_1,Vis,SalVentAttn,0,-0.07749503778442082
114,152,7Networks_RH_Vis_15,7Networks_RH_SalVentAttn_FrOperIns_2,Vis,SalVentAttn,0,-0.13845429929047848
114,153,7Networks_RH_Vis_15,7Networks_RH_SalVentAttn_FrOperIns_3,Vis,SalVentAttn,0,0.23743712156022526
114,154,7Networks_RH_Vis_15,7Networks_RH_SalVentAttn_FrOperIns_4,Vis,SalVentAttn,0,0.10359173997638674
114,155,7Networks_RH_Vis_15,7Networks_RH_SalVentAttn_Med_1,Vis,SalVentAttn,0,0.28017458821126645
114,156,7Networks_RH_Vis_15,7Networks_RH_SalVentAttn_Med_2,Vis,SalVentAttn,0,0.26644462427921284
114,157,7Networks_RH_Vis_15,7Networks_RH_SalVentAttn_Med_3,Vis,SalVentAttn,0,0.11242526723333683
114,158,7Networks_RH_Vis_15,7Networks_RH_Limbic_OFC_1,Vis,Limbic,0,-0.17369623199281364
114,159,7Networks_RH_Vis_15,7Networks_RH_Limbic_OFC_2,Vis,Limbic,0,-0.17010946262604315
114,160,7Networks_RH_Vis_15,7Networks_RH_Limbic_OFC_3,Vis,Limbic,0,0.08012746977119722
114,161,7Networks_RH_Vis_15,7Networks_RH_Limbic_TempPole_1,Vis,Limbic,0,0.32858534437305087
114,162,7Networks_RH_Vis_15,7Networks_RH_Limbic_TempPole_2,Vis,Limbic,0,0.06251407965287192
114,163,7Networks_RH_Vis_15,7Networks_RH_Limbic_TempPole_3,Vis,Limbic,0,0.4827658900927908
114,164,7Networks_RH_Vis_15,7Networks_RH_Cont_Par_1,Vis,Cont,0,-0.03681180019879175
114,165,7Networks_RH_Vis_15,7Networks_RH_Cont_Par_2,Vis,Cont,0,0.02432615195548983
114,166,7Networks_RH_Vis_15,7Networks_RH_Cont_Par_3,Vis,Cont,0,0.5001313116057408
114,167,7Networks_RH_Vis_15,7Networks_RH_Cont_Temp_1,Vis,Cont,0,0.16677037087986818
114,168,7Networks_RH_Vis_15,7Networks_RH_Cont_PFCv_1,Vis,Cont,0,-0.09835568582935472
114,169,7Networks_RH_Vis_15,7Networks_RH_Cont_PFCl_1,Vis,Cont,0,-0.08888553946424402
114,170,7Networks_RH_Vis_15,7Networks_RH_Cont_PFCl_2,Vis,Cont,0,0.1832874839227342
114,171,7Networks_RH_Vis_15,7Networks_RH_Cont_PFCl_3,Vis,Cont,0,0.3024271254097671
114,172,7Networks_RH_Vis_15,7Networks_RH_Cont_PFCl_4,Vis,Cont,0,0.307377940199384
114,173,7Networks_RH_Vis_15,7Networks_RH_Cont_PFCl_5,Vis,Cont,0,0.19509951531484013
114,174,7Networks_RH_Vis_15,7Networks_RH_Cont_PFCl_6,Vis,Cont,0,0.13802812359146557
114,175,7Networks_RH_Vis_15,7Networks_RH_Cont_PFCl_7,Vis,Cont,0,0.11754074206685865
114,176,7Networks_RH_Vis_15,7Networks_RH_Cont_pCun_1,Vis,Cont,0,0.4671946503518428
114,177,7Networks_RH_Vis_15,7Networks_RH_Cont_Cing_1,Vis,Cont,0,0.10508781355290613
114,178,7Networks_RH_Vis_15,7Networks_RH_Cont_Cing_2,Vis,Cont,0,0.0949800850842093
114,179,7Networks_RH_Vis_15,7Networks_RH_Cont_PFCmp_1,Vis,Cont,0,0.031388591476888425
114,180,7Networks_RH_Vis_15,7Networks_RH_Cont_PFCmp_2,Vis,Cont,0,-0.0661995967674861
114,181,7Networks_RH_Vis_15,7Networks_RH_Default_Par_1,Vis,Default,0,0.38133373828496475
114,182,7Networks_RH_Vis_15,7Networks_RH_Default_Par_2,Vis,Default,0,-0.021905235801224505
114,183,7Networks_RH_Vis_15,7Networks_RH_Default_Par_3,Vis,Default,0,-0.1328215655079153
114,184,7Networks_RH_Vis_15,7Networks_RH_Default_Temp_1,Vis,Default,0,-0.016872708748090715
114,185,7Networks_RH_Vis_15,7Networks_RH_Default_Temp_2,Vis,Default,0,0.0924937692904491
114,186,7Networks_RH_Vis_15,7Networks_RH_Default_Temp_3,Vis,Default,0,-0.04695041327852411
114,187,7Networks_RH_Vis_15,7Networks_RH_Default_Temp_4,Vis,Default,0,-0.03511267796715475
114,188,7Networks_RH_Vis_15,7Networks_RH_Default_Temp_5,Vis,Default,0,0.00986132532100541
114,189,7Networks_RH_Vis_15,7Networks_RH_Default_PFCv_1,Vis,Default,0,0.04039535513120961
114,190,7Networks_RH_Vis_15,7Networks_RH_Default_PFCdPFCm_1,Vis,Default,0,0.046998688592195546
114,191,7Networks_RH_Vis_15,7Networks_RH_Default_PFCdPFCm_2,Vis,Default,0,-0.032339313825438074
114,192,7Networks_RH_Vis_15,7Networks_RH_Default_PFCdPFCm_3,Vis,Default,0,-0.05426838303641457
114,193,7Networks_RH_Vis_15,7Networks_RH_Default_PFCdPFCm_4,Vis,Default,0,-0.02726123655204854
114,194,7Networks_RH_Vis_15,7Networks_RH_Default_PFCdPFCm_5,Vis,Default,0,-0.14958722243877384
114,195,7Networks_RH_Vis_15,7Networks_RH_Default_PFCdPFCm_6,Vis,Default,0,0.08689924478657993
114,196,7Networks_RH_Vis_15,7Networks_RH_Default_PFCdPFCm_7,Vis,Default,0,0.0346438932410514
114,197,7Networks_RH_Vis_15,7Networks_RH_Default_pCunPCC_1,Vis,Default,0,0.28840962860527924
114,198,7Networks_RH_Vis_15,7Networks_RH_Default_pCunPCC_2,Vis,Default,0,-0.07322469655338812
114,199,7Networks_RH_Vis_15,7Networks_RH_Default_pCunPCC_3,Vis,Default,0,0.366308037211139
115,116,7Networks_RH_SomMot_1,7Networks_RH_SomMot_2,SomMot,SomMot,1,0.7086109130384289
115,117,7Networks_RH_SomMot_1,7Networks_RH_SomMot_3,SomMot,SomMot,1,0.47192510203362426
115,118,7Networks_RH_SomMot_1,7Networks_RH_SomMot_4,SomMot,SomMot,1,0.33565200393409633
115,119,7Networks_RH_SomMot_1,7Networks_RH_SomMot_5,SomMot,SomMot,1,0.41203300343905225
115,120,7Networks_RH_SomMot_1,7Networks_RH_SomMot_6,SomMot,SomMot,1,0.4833659646901842
115,121,7Networks_RH_SomMot_1,7Networks_RH_SomMot_7,SomMot,SomMot,1,0.43093050799973787
115,122,7Networks_RH_SomMot_1,7Networks_RH_SomMot_8,SomMot,SomMot,1,0.2945547605965635
115,123,7Networks_RH_SomMot_1,7Networks_RH_SomMot_9,SomMot,SomMot,1,0.4428288771575385
115,124,7Networks_RH_SomMot_1,7Networks_RH_SomMot_10,SomMot,SomMot,1,0.4125408560838341
115,125,7Networks_RH_SomMot_1,7Networks_RH_SomMot_11,SomMot,SomMot,1,0.30149661158607444
115,126,7Networks_RH_SomMot_1,7Networks_RH_SomMot_12,SomMot,SomMot,1,0.40336161817247407
115,127,7Networks_RH_SomMot_1,7Networks_RH_SomMot_13,SomMot,SomMot,1,0.4744378170749181
115,128,7Networks_RH_SomMot_1,7Networks_RH_SomMot_14,SomMot,SomMot,1,0.294953731833775
115,129,7Networks_RH_SomMot_1,7Networks_RH_SomMot_15,SomMot,SomMot,1,0.44696001432653076
115,130,7Networks_RH_SomMot_1,7Networks_RH_SomMot_16,SomMot,SomMot,1,0.21065225832481188
115,131,7Networks_RH_SomMot_1,7Networks_RH_SomMot_17,SomMot,SomMot,1,0.42731914125527865
115,132,7Networks_RH_SomMot_1,7Networks_RH_SomMot_18,SomMot,SomMot,1,0.3853224157743153
115,133,7Networks_RH_SomMot_1,7Networks_RH_SomMot_19,SomMot,SomMot,1,0.40863805564012934
115,134,7Networks_RH_SomMot_1,7Networks_RH_DorsAttn_Post_1,SomMot,DorsAttn,0,0.1703172826850457
115,135,7Networks_RH_SomMot_1,7Networks_RH_DorsAttn_Post_2,SomMot,DorsAttn,0,0.4284866789784263
115,136,7Networks_RH_SomMot_1,7Networks_RH_DorsAttn_Post_3,SomMot,DorsAttn,0,0.19713473541115364
115,137,7Networks_RH_SomMot_1,7Networks_RH_DorsAttn_Post_4,SomMot,DorsAttn,0,0.08513304420257586
115,138,7Networks_RH_SomMot_1,7Networks_RH_DorsAttn_Post_5,SomMot,DorsAttn,0,0.2352739440066102
115,139,7Networks_RH_SomMot_1,7Networks_RH_DorsAttn_Post_6,SomMot,DorsAttn,0,0.09645850410623313
115,140,7Networks_RH_SomMot_1,7Networks_RH_DorsAttn_Post_7,SomMot,DorsAttn,0,0.13805190017632638
115,141,7Networks_RH_SomMot_1,7Networks_RH_DorsAttn_Post_8,SomMot,DorsAttn,0,0.17053968445543788
115,142,7Networks_RH_SomMot_1,7Networks_RH_DorsAttn_Post_9,SomMot,DorsAttn,0,0.37428704796087964
115,143,7Networks_RH_SomMot_1,7Networks_RH_DorsAttn_Post_10,SomMot,DorsAttn,0,0.48276944057577376
115,144,7Networks_RH_SomMot_1,7Networks_RH_DorsAttn_FEF_1,SomMot,DorsAttn,0,0.14878689956684607
115,145,7Networks_RH_SomMot_1,7Networks_RH_DorsAttn_FEF_2,SomMot,DorsAttn,0,0.17413004031108492
115,146,7Networks_RH_SomMot_1,7Networks_RH_DorsAttn_PrCv_1,SomMot,DorsAttn,0,0.335092002724267
115,147,7Networks_RH_SomMot_1,7Networks_RH_SalVentAttn_TempOccPar_1,SomMot,SalVentAttn,0,0.4068512334611173
115,148,7Networks_RH_SomMot_1,7Networks_RH_SalVentAttn_TempOccPar_2,SomMot,SalVentAttn,0,0.34739556877614575
115,149,7Networks_RH_SomMot_1,7Networks_RH_SalVentAttn_TempOccPar_3,SomMot,SalVentAttn,0,0.262147439141114
115,150,7Networks_RH_SomMot_1,7Networks_RH_SalVentAttn_PrC_1,SomMot,SalVentAttn,0,0.2553485738330942
115,151,7Networks_RH_SomMot_1,7Networks_RH_SalVentAttn_FrOperIns_1,SomMot,SalVentAttn,0,0.2948206710906663
115,152,7Networks_RH_SomMot_1,7Networks_RH_SalVentAttn_FrOperIns_2,SomMot,SalVentAttn,0,0.3657852609336068
115,153,7Networks_RH_SomMot_1,7Networks_RH_SalVentAttn_FrOperIns_3,SomMot,SalVentAttn,0,0.107927300359367
115,154,7Networks_RH_SomMot_1,7Networks_RH_SalVentAttn_FrOperIns_4,SomMot,SalVentAttn,0,0.4510401005168233
115,155,7Networks_RH_SomMot_1,7Networks_RH_SalVentAttn_Med_1,SomMot,SalVentAttn,0,0.22811106502111253
115,156,7Networks_RH_SomMot_1,7Networks_RH_SalVentAttn_Med_2,SomMot,SalVentAttn,0,0.4130469270102061
115,157,7Networks_RH_SomMot_1,7Networks_RH_SalVentAttn_Med_3,SomMot,SalVentAttn,0,0.15611653817385399
115,158,7Networks_RH_SomMot_1,7Networks_RH_Limbic_OFC_1,SomMot,Limbic,0,0.00906109818335413
115,159,7Networks_RH_SomMot_1,7Networks_RH_Limbic_OFC_2,SomMot,Limbic,0,-0.00577907525178995
115,160,7Networks_RH_SomMot_1,7Networks_RH_Limbic_OFC_3,SomMot,Limbic,0,0.11399858729291816
115,161,7Networks_RH_SomMot_1,7Networks_RH_Limbic_TempPole_1,SomMot,Limbic,0,0.0998323293602218
115,162,7Networks_RH_SomMot_1,7Networks_RH_Limbic_TempPole_2,SomMot,Limbic,0,0.17767006704417518
115,163,7Networks_RH_SomMot_1,7Networks_RH_Limbic_TempPole_3,SomMot,Limbic,0,0.17589528627685655
115,164,7Networks_RH_SomMot_1,7Networks_RH_Cont_Par_1,SomMot,Cont,0,0.10125381965730229
115,165,7Networks_RH_SomMot_1,7Networks_RH_Cont_Par_2,SomMot,Cont,0,-0.012788243515499875
115,166,7Networks_RH_SomMot_1,7Networks_RH_Cont_Par_3,SomMot,Cont,0,0.10300992146133037
115,167,7Networks_RH_SomMot_1,7Networks_RH_Cont_Temp_1,SomMot,Cont,0,0.2958825994874504
115,168,7Networks_RH_SomMot_1,7Networks_RH_Cont_PFCv_1,SomMot,Cont,0,0.0602694871122718
115,169,7Networks_RH_SomMot_1,7Networks_RH_Cont_PFCl_1,SomMot,Cont,0,0.3089492744201858
115,170,7Networks_RH_SomMot_1,7Networks_RH_Cont_PFCl_2,SomMot,Cont,0,0.18118867421687132
115,171,7Networks_RH_SomMot_1,7Networks_RH_Cont_PFCl_3,SomMot,Cont,0,0.1638646983386639
115,172,7Networks_RH_SomMot_1,7Networks_RH_Cont_PFCl_4,SomMot,Cont,0,0.0791302669128175
115,173,7Networks_RH_SomMot_1,7Networks_RH_Cont_PFCl_5,SomMot,Cont,0,0.15020088150434072
115,174,7Networks_RH_SomMot_1,7Networks_RH_Cont_PFCl_6,SomMot,Cont,0,-0.08179659374089611
115,175,7Networks_RH_SomMot_1,7Networks_RH_Cont_PFCl_7,SomMot,Cont,0,-0.004442080528170783
115,176,7Networks_RH_SomMot_1,7Networks_RH_Cont_pCun_1,SomMot,Cont,0,0.29770836008862406
115,177,7Networks_RH_SomMot_1,7Networks_RH_Cont_Cing_1,SomMot,Cont,0,0.17729682930415686
115,178,7Networks_RH_SomMot_1,7Networks_RH_Cont_Cing_2,SomMot,Cont,0,0.17953357764194713
115,179,7Networks_RH_SomMot_1,7Networks_RH_Cont_PFCmp_1,SomMot,Cont,0,0.28220775175676965
115,180,7Networks_RH_SomMot_1,7Networks_RH_Cont_PFCmp_2,SomMot,Cont,0,0.08861161991184754
115,181,7Networks_RH_SomMot_1,7Networks_RH_Default_Par_1,SomMot,Default,0,0.22209578904662183
115,182,7Networks_RH_SomMot_1,7Networks_RH_Default_Par_2,SomMot,Default,0,0.1704967787657281
115,183,7Networks_RH_SomMot_1,7Networks_RH_Default_Par_3,SomMot,Default,0,0.06431755724362517
115,184,7Networks_RH_SomMot_1,7Networks_RH_Default_Temp_1,SomMot,Default,0,0.2264092048765433
115,185,7Networks_RH_SomMot_1,7Networks_RH_Default_Temp_2,SomMot,Default,0,0.19575710141803387
115,186,7Networks_RH_SomMot_1,7Networks_RH_Default_Temp_3,SomMot,Default,0,0.3439172039321382
115,187,7Networks_RH_SomMot_1,7Networks_RH_Default_Temp_4,SomMot,Default,0,0.3158208898999388
115,188,7Networks_RH_SomMot_1,7Networks_RH_Default_Temp_5,SomMot,Default,0,0.5024510642883239
115,189,7Networks_RH_SomMot_1,7Networks_RH_Default_PFCv_1,SomMot,Default,0,0.3751811419086227
115,190,7Networks_RH_SomMot_1,7Networks_RH_Default_PFCdPFCm_1,SomMot,Default,0,0.11064255610048038
115,191,7Networks_RH_SomMot_1,7Networks_RH_Default_PFCdPFCm_2,SomMot,Default,0,0.15109102532067792
115,192,7Networks_RH_SomMot_1,7Networks_RH_Default_PFCdPFCm_3,SomMot,Default,0,0.17026606168029124
115,193,7Networks_RH_SomMot_1,7Networks_RH_Default_PFCdPFCm_4,SomMot,Default,0,0.16162775715169655
115,194,7Networks_RH_SomMot_1,7Networks_RH_Default_PFCdPFCm_5,SomMot,Default,0,0.1429907387077766
115,195,7Networks_RH_SomMot_1,7Networks_RH_Default_PFCdPFCm_6,SomMot,Default,0,0.1785044596538696
115,196,7Networks_RH_SomMot_1,7Networks_RH_Default_PFCdPFCm_7,SomMot,Default,0,0.10159254950432897
115,197,7Networks_RH_SomMot_1,7Networks_RH_Default_pCunPCC_1,SomMot,Default,0,0.3455870119428824
115,198,7Networks_RH_SomMot_1,7Networks_RH_Default_pCunPCC_2,SomMot,Default,0,0.21844740050899186
115,199,7Networks_RH_SomMot_1,7Networks_RH_Default_pCunPCC_3,SomMot,Default,0,0.23719719583734333
116,117,7Networks_RH_SomMot_2,7Networks_RH_SomMot_3,SomMot,SomMot,1,0.42670981021019916
116,118,7Networks_RH_SomMot_2,7Networks_RH_SomMot_4,SomMot,SomMot,1,0.3518330574037431
116,119,7Networks_RH_SomMot_2,7Networks_RH_SomMot_5,SomMot,SomMot,1,0.428304343975855
116,120,7Networks_RH_SomMot_2,7Networks_RH_SomMot_6,SomMot,SomMot,1,0.49135482825209975
116,121,7Networks_RH_SomMot_2,7Networks_RH_SomMot_7,SomMot,SomMot,1,0.42823532168824185
116,122,7Networks_RH_SomMot_2,7Networks_RH_SomMot_8,SomMot,SomMot,1,0.4508380673331964
